specs/tla/alpenglow/VoteStorage.tla	43	MaxFinalVotes	0	
specs/tla/alpenglow/VoteStorage.tla	46	NotarTypes	0	
specs/tla/alpenglow/VoteStorage.tla	63	PoolState	0	
specs/tla/alpenglow/VoteStorage.tla	69	InitPool	0	
specs/tla/alpenglow/VoteStorage.tla	91	CanStoreVote	0	
specs/tla/alpenglow/VoteStorage.tla	121	StoreVote	0	
specs/tla/alpenglow/VoteStorage.tla	152	CanStoreCertificate	0	
specs/tla/alpenglow/VoteStorage.tla	177	StoreCertificate	0	
specs/tla/alpenglow/VoteStorage.tla	191	NotarFamilyUniqueBlockPerSlot	0	
specs/tla/alpenglow/VoteStorage.tla	201	MaxNat	0	
specs/tla/alpenglow/VoteStorage.tla	205	GetVotesForSlot	0	
specs/tla/alpenglow/VoteStorage.tla	210	GetVotesForSlotTypeOK	0	
specs/tla/alpenglow/VoteStorage.tla	216	NotarStake	0	
specs/tla/alpenglow/VoteStorage.tla	227	SkipStake	0	
specs/tla/alpenglow/VoteStorage.tla	233	InitialSkipStake	0	
specs/tla/alpenglow/VoteStorage.tla	237	TotalNotarStake	0	
specs/tla/alpenglow/VoteStorage.tla	244	MaxNotarStake	0	
specs/tla/alpenglow/VoteStorage.tla	253	NonMaxNotarStake	0	
specs/tla/alpenglow/VoteStorage.tla	264	GenerateCertificate	0	
specs/tla/alpenglow/VoteStorage.tla	309	HasBlockCertOfType	0	
specs/tla/alpenglow/VoteStorage.tla	316	HasNotarizationCert	0	
specs/tla/alpenglow/VoteStorage.tla	319	HasNotarFallbackCert	0	
specs/tla/alpenglow/VoteStorage.tla	323	HasSlotCertOfType	0	
specs/tla/alpenglow/VoteStorage.tla	332	HasSkipCert	0	
specs/tla/alpenglow/VoteStorage.tla	336	HasFastFinalizationCert	0	
specs/tla/alpenglow/VoteStorage.tla	341	HasFinalizationCert	0	
specs/tla/alpenglow/VoteStorage.tla	345	BlockCertQueryTypesOK	0	
specs/tla/alpenglow/VoteStorage.tla	351	CanFinalizeSlow	0	
specs/tla/alpenglow/VoteStorage.tla	365	ShouldEmitBlockNotarized	0	
specs/tla/alpenglow/VoteStorage.tla	375	ShouldEmitParentReady	0	
specs/tla/alpenglow/VoteStorage.tla	396	ParentFallbackReady	0	
specs/tla/alpenglow/VoteStorage.tla	404	CanEmitSafeToNotar	0	
specs/tla/alpenglow/VoteStorage.tla	425	CanEmitSafeToSkip	0	
specs/tla/alpenglow/VoteStorage.tla	437	PoolTypeOK	0	
specs/tla/alpenglow/VoteStorage.tla	445	PoolVotesSlotValidatorAligned	0	
specs/tla/alpenglow/VoteStorage.tla	450	PoolCertificatesSlotAligned	0	
specs/tla/alpenglow/VoteStorage.tla	454	BucketSlotConsistency	0	
specs/tla/alpenglow/VoteStorage.tla	457	VotesTypeOK	0	
specs/tla/alpenglow/VoteStorage.tla	465	NoSkipAndNotarDoubleCount	0	
specs/tla/alpenglow/VoteStorage.tla	475	SkipStakeEqualsUniqueSkipVoters	0	
specs/tla/alpenglow/VoteStorage.tla	482	SafeToSkipExpressionNonNegative	0	
specs/tla/alpenglow/VoteStorage.tla	487	BlockNotarStakesAreNat	0	
specs/tla/alpenglow/VoteStorage.tla	496	NotarStakeMatchesStakeFromVotes	0	
specs/tla/alpenglow/VoteStorage.tla	503	MultiplicityRulesRespected	0	
specs/tla/alpenglow/VoteStorage.tla	514	NotarFallbackBlockConsistencyAt	0	
specs/tla/alpenglow/VoteStorage.tla	523	SkipFallbackAfterInitialNotarAt	0	
specs/tla/alpenglow/VoteStorage.tla	533	CertificateUniqueness	0	
specs/tla/alpenglow/VoteStorage.tla	550	PoolFastImpliesNotarSubset	0	
specs/tla/alpenglow/VoteStorage.tla	562	CertificatesWellFormed	0	
specs/tla/alpenglow/VoteStorage.tla	567	FinalizationImpliesNotarizationPresent	0	
specs/tla/alpenglow/VoteStorage.tla	583	TotalNotarStakeEqualsUniqueNotarVoters	0	
specs/tla/alpenglow/VotorCore.tla	36	TimeTS	0	
specs/tla/alpenglow/VotorCore.tla	37	TimeoutTS	0	
specs/tla/alpenglow/VotorCore.tla	61	StateObject	0	
specs/tla/alpenglow/VotorCore.tla	79	ValidatorState	0	
specs/tla/alpenglow/VotorCore.tla	103	InitValidatorState	0	
specs/tla/alpenglow/VotorCore.tla	119	HasState	0	
specs/tla/alpenglow/VotorCore.tla	124	AddState	0	
specs/tla/alpenglow/VotorCore.tla	130	VotedForBlock	0	
specs/tla/alpenglow/VotorCore.tla	139	BlockNotarizedHashes	0	
specs/tla/alpenglow/VotorCore.tla	147	BlockNotarizedHashOpt	0	
specs/tla/alpenglow/VotorCore.tla	173	TryFinal	0	
specs/tla/alpenglow/VotorCore.tla	200	TryNotar	0	
